"city","metrics","price"
"Boston","Water (1.5 liter bottle)","2.56 $"
"Boston","Bottle of Wine (Mid-Range)","15.00 $"
"Boston","Domestic Beer (0.5 liter bottle)","2.44 $"
"Boston","Imported Beer (12 oz small bottle)","3.09 $"
"Boston","Cigarettes 20 Pack (Marlboro)","12.19 $"
"Boston","Transportation","Edit"
"Boston","One-way Ticket (Local Transport)","2.55 $"
"Boston","Monthly Pass (Regular Price)","90.00 $"
"Boston","Taxi Start (Normal Tariff)","3.00 $"
"Boston","Taxi 1 mile (Normal Tariff)","3.00 $"
"Boston","Taxi 1hour Waiting (Normal Tariff)","28.00 $"
"Boston","Gasoline (1 gallon)","2.59 $"
"Boston","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","25,000.00 $"
"Boston","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","22,518.71 $"
"Boston","Utilities (Monthly)","Edit"
"Boston","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","189.82 $"
"Boston","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","0.08 $"
"Boston","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","62.79 $"
"Boston","Sports And Leisure","Edit"
"Boston","Fitness Club, Monthly Fee for 1 Adult","74.50 $"
"Boston","Tennis Court Rent (1 Hour on Weekend)","21.25 $"
"Boston","Cinema, International Release, 1 Seat","14.00 $"
"Boston","Childcare","Edit"
"Boston","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","2,000.00 $"
"Boston","International Primary School, Yearly for 1 Child","28,250.00 $"
"Boston","Clothing And Shoes","Edit"
"Boston","1 Pair of Jeans (Levis 501 Or Similar)","46.62 $"
"Boston","1 Summer Dress in a Chain Store (Zara, H&M, ...)","36.74 $"
"Boston","1 Pair of Nike Running Shoes (Mid-Range)","76.85 $"
"Boston","1 Pair of Men Leather Business Shoes","108.32 $"
"Boston","Rent Per Month","Edit"
"Boston","Apartment (1 bedroom) in City Centre","2,621.20 $"
"Boston","Apartment (1 bedroom) Outside of Centre","1,928.78 $"
"Boston","Apartment (3 bedrooms) in City Centre","4,315.87 $"
"Boston","Apartment (3 bedrooms) Outside of Centre","3,010.20 $"
"Boston","Buy Apartment Price","Edit"
"Boston","Price per Square Feet to Buy Apartment in City Centre","1,078.22 $"
"Boston","Price per Square Feet to Buy Apartment Outside of Centre","552.65 $"
"Boston","Salaries And Financing","Edit"
"Boston","Average Monthly Net Salary (After Tax)","5,753.20 $"
"Boston","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","3.32"
"El-Paso","Meal, Inexpensive Restaurant","10.00 $"
"El-Paso","Meal for 2 People, Mid-range Restaurant, Three-course","37.50 $"
"El-Paso","McMeal at McDonalds (or Equivalent Combo Meal)","6.37 $"
"El-Paso","Domestic Beer (1 pint draught)","3.00 $"
"El-Paso","Imported Beer (12 oz small bottle)","3.81 $"
"El-Paso","Cappuccino (regular)","4.06 $"
"El-Paso","Coke/Pepsi (12 oz small bottle)","1.45 $"
"El-Paso","Water (12 oz small bottle)","1.13 $"
"El-Paso","Markets","Edit"
"El-Paso","Milk (regular), (1 gallon)","2.43 $"
"El-Paso","Loaf of Fresh White Bread (1 lb)","1.94 $"
"El-Paso","Rice (white), (1 lb)","0.99 $"
"El-Paso","Eggs (regular) (12)","1.95 $"
"El-Paso","Local Cheese (1 lb)","4.69 $"
"El-Paso","Chicken Fillets (1 lb)","2.10 $"
"El-Paso","Beef Round (1 lb) (or Equivalent Back Leg Red Meat)","4.44 $"
"El-Paso","Apples (1 lb)","1.53 $"
"El-Paso","Banana (1 lb)","0.69 $"
"El-Paso","Oranges (1 lb)","1.34 $"
"El-Paso","Tomato (1 lb)","1.17 $"
"El-Paso","Potato (1 lb)","0.64 $"
"El-Paso","Onion (1 lb)","0.75 $"
"El-Paso","Lettuce (1 head)","1.11 $"
"El-Paso","Water (1.5 liter bottle)","1.36 $"
"El-Paso","Bottle of Wine (Mid-Range)","9.00 $"
"El-Paso","Domestic Beer (0.5 liter bottle)","1.74 $"
"El-Paso","Imported Beer (12 oz small bottle)","2.12 $"
"El-Paso","Cigarettes 20 Pack (Marlboro)","7.25 $"
"El-Paso","Transportation","Edit"
"El-Paso","One-way Ticket (Local Transport)","1.50 $"
"El-Paso","Monthly Pass (Regular Price)","48.00 $"
"El-Paso","Taxi Start (Normal Tariff)","1.65 $"
"El-Paso","Taxi 1 mile (Normal Tariff)","2.25 $"
"El-Paso","Taxi 1hour Waiting (Normal Tariff)","18.00 $"
"El-Paso","Gasoline (1 gallon)","2.14 $"
"El-Paso","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","21,845.00 $"
"El-Paso","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","25,571.43 $"
"El-Paso","Utilities (Monthly)","Edit"
"El-Paso","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","191.36 $"
"El-Paso","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","0.12 $"
"El-Paso","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","72.78 $"
"El-Paso","Sports And Leisure","Edit"
"El-Paso","Fitness Club, Monthly Fee for 1 Adult","33.11 $"
"El-Paso","Tennis Court Rent (1 Hour on Weekend)","10.00 $"
"El-Paso","Cinema, International Release, 1 Seat","10.99 $"
"El-Paso","Childcare","Edit"
"El-Paso","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","523.75 $"
"El-Paso","International Primary School, Yearly for 1 Child","5,397.50 $"
"El-Paso","Clothing And Shoes","Edit"
"El-Paso","1 Pair of Jeans (Levis 501 Or Similar)","44.29 $"
"El-Paso","1 Summer Dress in a Chain Store (Zara, H&M, ...)","32.38 $"
"El-Paso","1 Pair of Nike Running Shoes (Mid-Range)","71.43 $"
"El-Paso","1 Pair of Men Leather Business Shoes","113.57 $"
"El-Paso","Rent Per Month","Edit"
"El-Paso","Apartment (1 bedroom) in City Centre","705.71 $"
"El-Paso","Apartment (1 bedroom) Outside of Centre","652.78 $"
"El-Paso","Apartment (3 bedrooms) in City Centre","1,216.88 $"
"El-Paso","Apartment (3 bedrooms) Outside of Centre","1,001.75 $"
"El-Paso","Buy Apartment Price","Edit"
"El-Paso","Price per Square Feet to Buy Apartment in City Centre","166.77 $"
"El-Paso","Price per Square Feet to Buy Apartment Outside of Centre","74.56 $"
"El-Paso","Salaries And Financing","Edit"
"El-Paso","Average Monthly Net Salary (After Tax)","2,824.00 $"
"El-Paso","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","4.26"
"Washington","Meal, Inexpensive Restaurant","15.00 $"
"Washington","Meal for 2 People, Mid-range Restaurant, Three-course","80.00 $"
"Washington","McMeal at McDonalds (or Equivalent Combo Meal)","8.00 $"
"Washington","Domestic Beer (1 pint draught)","6.50 $"
"Washington","Imported Beer (12 oz small bottle)","8.00 $"
"Washington","Cappuccino (regular)","4.73 $"
"Washington","Coke/Pepsi (12 oz small bottle)","2.36 $"
"Washington","Water (12 oz small bottle)","1.95 $"
"Washington","Markets","Edit"
"Washington","Milk (regular), (1 gallon)","3.42 $"
"Washington","Loaf of Fresh White Bread (1 lb)","2.58 $"
"Washington","Rice (white), (1 lb)","2.41 $"
"Washington","Eggs (regular) (12)","2.74 $"
"Washington","Local Cheese (1 lb)","5.17 $"
"Washington","Chicken Fillets (1 lb)","4.88 $"
"Washington","Beef Round (1 lb) (or Equivalent Back Leg Red Meat)","6.85 $"
"Washington","Apples (1 lb)","2.49 $"
"Washington","Banana (1 lb)","0.70 $"
"Washington","Oranges (1 lb)","2.24 $"
"Washington","Tomato (1 lb)","2.25 $"
"Washington","Potato (1 lb)","1.21 $"
"Washington","Onion (1 lb)","1.26 $"
"Washington","Lettuce (1 head)","2.36 $"
"Washington","Water (1.5 liter bottle)","1.90 $"
"Washington","Bottle of Wine (Mid-Range)","12.00 $"
"Washington","Domestic Beer (0.5 liter bottle)","3.06 $"
"Washington","Imported Beer (12 oz small bottle)","2.94 $"
"Washington","Cigarettes 20 Pack (Marlboro)","11.00 $"
"Washington","Transportation","Edit"
"Washington","One-way Ticket (Local Transport)","3.25 $"
"Washington","Monthly Pass (Regular Price)","100.00 $"
"Washington","Taxi Start (Normal Tariff)","3.75 $"
"Washington","Taxi 1 mile (Normal Tariff)","2.33 $"
"Washington","Taxi 1hour Waiting (Normal Tariff)","30.00 $"
"Washington","Gasoline (1 gallon)","2.91 $"
"Washington","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","24,000.00 $"
"Washington","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","20,870.00 $"
"Washington","Utilities (Monthly)","Edit"
"Washington","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","159.23 $"
"Washington","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","0.17 $"
"Washington","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","64.54 $"
"Washington","Sports And Leisure","Edit"
"Washington","Fitness Club, Monthly Fee for 1 Adult","83.59 $"
"Washington","Tennis Court Rent (1 Hour on Weekend)","14.86 $"
"Washington","Cinema, International Release, 1 Seat","14.00 $"
"Washington","Childcare","Edit"
"Washington","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","1,728.50 $"
"Washington","International Primary School, Yearly for 1 Child","36,554.00 $"
"Washington","Clothing And Shoes","Edit"
"Washington","1 Pair of Jeans (Levis 501 Or Similar)","54.23 $"
"Washington","1 Summer Dress in a Chain Store (Zara, H&M, ...)","36.38 $"
"Washington","1 Pair of Nike Running Shoes (Mid-Range)","86.44 $"
"Washington","1 Pair of Men Leather Business Shoes","112.68 $"
"Washington","Rent Per Month","Edit"
"Washington","Apartment (1 bedroom) in City Centre","2,285.39 $"
"Washington","Apartment (1 bedroom) Outside of Centre","1,791.92 $"
"Washington","Apartment (3 bedrooms) in City Centre","4,161.90 $"
"Washington","Apartment (3 bedrooms) Outside of Centre","3,070.45 $"
"Washington","Buy Apartment Price","Edit"
"Washington","Price per Square Feet to Buy Apartment in City Centre","765.67 $"
"Washington","Price per Square Feet to Buy Apartment Outside of Centre","344.08 $"
"Washington","Salaries And Financing","Edit"
"Washington","Average Monthly Net Salary (After Tax)","5,753.39 $"
"Washington","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","3.43"
"Nashville","Meal, Inexpensive Restaurant","15.00 $"
"Nashville","Meal for 2 People, Mid-range Restaurant, Three-course","62.50 $"
"Nashville","McMeal at McDonalds (or Equivalent Combo Meal)","8.00 $"
"Nashville","Domestic Beer (1 pint draught)","5.00 $"
"Nashville","Imported Beer (12 oz small bottle)","7.00 $"
"Nashville","Cappuccino (regular)","5.04 $"
"Nashville","Coke/Pepsi (12 oz small bottle)","2.28 $"
"Nashville","Water (12 oz small bottle)","1.68 $"
"Nashville","Markets","Edit"
"Nashville","Milk (regular), (1 gallon)","3.35 $"
"Nashville","Loaf of Fresh White Bread (1 lb)","2.60 $"
"Nashville","Rice (white), (1 lb)","1.76 $"
"Nashville","Eggs (regular) (12)","2.23 $"
"Nashville","Local Cheese (1 lb)","5.47 $"
"Nashville","Chicken Fillets (1 lb)","4.09 $"
"Nashville","Beef Round (1 lb) (or Equivalent Back Leg Red Meat)","6.13 $"
"Nashville","Apples (1 lb)","2.52 $"
"Nashville","Banana (1 lb)","0.65 $"
"Nashville","Oranges (1 lb)","1.85 $"
"Nashville","Tomato (1 lb)","1.88 $"
"Nashville","Potato (1 lb)","1.19 $"
"Nashville","Onion (1 lb)","1.33 $"
"Nashville","Lettuce (1 head)","2.05 $"
"Nashville","Water (1.5 liter bottle)","1.88 $"
"Nashville","Bottle of Wine (Mid-Range)","15.00 $"
"Nashville","Domestic Beer (0.5 liter bottle)","2.21 $"
"Nashville","Imported Beer (12 oz small bottle)","2.70 $"
"Nashville","Cigarettes 20 Pack (Marlboro)","6.12 $"
"Nashville","Transportation","Edit"
"Nashville","One-way Ticket (Local Transport)","2.00 $"
"Nashville","Monthly Pass (Regular Price)","65.00 $"
"Nashville","Taxi Start (Normal Tariff)","3.50 $"
"Nashville","Taxi 1 mile (Normal Tariff)","2.00 $"
"Nashville","Taxi 1hour Waiting (Normal Tariff)","18.00 $"
"Nashville","Gasoline (1 gallon)","2.46 $"
"Nashville","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","23,422.50 $"
"Nashville","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","21,319.62 $"
"Nashville","Utilities (Monthly)","Edit"
"Nashville","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","177.31 $"
"Nashville","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","0.18 $"
"Nashville","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","74.70 $"
"Nashville","Sports And Leisure","Edit"
"Nashville","Fitness Club, Monthly Fee for 1 Adult","48.36 $"
"Nashville","Tennis Court Rent (1 Hour on Weekend)","11.25 $"
"Nashville","Cinema, International Release, 1 Seat","13.25 $"
"Nashville","Childcare","Edit"
"Nashville","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","1,074.00 $"
"Nashville","International Primary School, Yearly for 1 Child","23,000.00 $"
"Nashville","Clothing And Shoes","Edit"
"Nashville","1 Pair of Jeans (Levis 501 Or Similar)","48.20 $"
"Nashville","1 Summer Dress in a Chain Store (Zara, H&M, ...)","33.50 $"
"Nashville","1 Pair of Nike Running Shoes (Mid-Range)","72.53 $"
"Nashville","1 Pair of Men Leather Business Shoes","86.50 $"
"Nashville","Rent Per Month","Edit"
"Nashville","Apartment (1 bedroom) in City Centre","1,670.08 $"
"Nashville","Apartment (1 bedroom) Outside of Centre","1,219.50 $"
"Nashville","Apartment (3 bedrooms) in City Centre","3,256.25 $"
"Nashville","Apartment (3 bedrooms) Outside of Centre","1,998.47 $"
"Nashville","Buy Apartment Price","Edit"
"Nashville","Price per Square Feet to Buy Apartment in City Centre","397.54 $"
"Nashville","Price per Square Feet to Buy Apartment Outside of Centre","154.05 $"
"Nashville","Salaries And Financing","Edit"
"Nashville","Average Monthly Net Salary (After Tax)","4,128.81 $"
"Nashville","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","3.54"
"Detroit","Meal, Inexpensive Restaurant","15.00 $"
"Detroit","Meal for 2 People, Mid-range Restaurant, Three-course","50.00 $"
"Detroit","McMeal at McDonalds (or Equivalent Combo Meal)","8.50 $"
"Detroit","Domestic Beer (1 pint draught)","5.00 $"
"Detroit","Imported Beer (12 oz small bottle)","6.00 $"
"Detroit","Cappuccino (regular)","4.82 $"
"Detroit","Coke/Pepsi (12 oz small bottle)","1.96 $"
"Detroit","Water (12 oz small bottle)","1.53 $"
"Detroit","Markets","Edit"
"Detroit","Milk (regular), (1 gallon)","2.54 $"
"Detroit","Loaf of Fresh White Bread (1 lb)","2.11 $"
"Detroit","Rice (white), (1 lb)","1.48 $"
"Detroit","Eggs (regular) (12)","1.57 $"
"Detroit","Local Cheese (1 lb)","4.88 $"
"Detroit","Chicken Fillets (1 lb)","4.02 $"
"Detroit","Beef Round (1 lb) (or Equivalent Back Leg Red Meat)","5.46 $"
"Detroit","Apples (1 lb)","2.02 $"
"Detroit","Banana (1 lb)","0.71 $"
"Detroit","Oranges (1 lb)","2.00 $"
"Detroit","Tomato (1 lb)","1.70 $"
"Detroit","Potato (1 lb)","1.29 $"
"Detroit","Onion (1 lb)","1.27 $"
"Detroit","Lettuce (1 head)","1.58 $"
"Detroit","Water (1.5 liter bottle)","1.69 $"
"Detroit","Bottle of Wine (Mid-Range)","10.00 $"
"Detroit","Domestic Beer (0.5 liter bottle)","2.51 $"
"Detroit","Imported Beer (12 oz small bottle)","3.31 $"
"Detroit","Cigarettes 20 Pack (Marlboro)","7.85 $"
"Detroit","Transportation","Edit"
"Detroit","One-way Ticket (Local Transport)","2.00 $"
"Detroit","Monthly Pass (Regular Price)","60.00 $"
"Detroit","Taxi Start (Normal Tariff)","2.85 $"
"Detroit","Taxi 1 mile (Normal Tariff)","1.88 $"
"Detroit","Taxi 1hour Waiting (Normal Tariff)","28.92 $"
"Detroit","Gasoline (1 gallon)","2.57 $"
"Detroit","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","23,750.00 $"
"Detroit","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","25,756.25 $"
"Detroit","Utilities (Monthly)","Edit"
"Detroit","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","220.91 $"
"Detroit","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","0.15 $"
"Detroit","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","70.61 $"
"Detroit","Sports And Leisure","Edit"
"Detroit","Fitness Club, Monthly Fee for 1 Adult","35.17 $"
"Detroit","Tennis Court Rent (1 Hour on Weekend)","30.00 $"
"Detroit","Cinema, International Release, 1 Seat","12.25 $"
"Detroit","Childcare","Edit"
"Detroit","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","725.00 $"
"Detroit","International Primary School, Yearly for 1 Child","13,500.00 $"
"Detroit","Clothing And Shoes","Edit"
"Detroit","1 Pair of Jeans (Levis 501 Or Similar)","54.75 $"
"Detroit","1 Summer Dress in a Chain Store (Zara, H&M, ...)","33.59 $"
"Detroit","1 Pair of Nike Running Shoes (Mid-Range)","93.67 $"
"Detroit","1 Pair of Men Leather Business Shoes","105.00 $"
"Detroit","Rent Per Month","Edit"
"Detroit","Apartment (1 bedroom) in City Centre","1,393.46 $"
"Detroit","Apartment (1 bedroom) Outside of Centre","1,179.93 $"
"Detroit","Apartment (3 bedrooms) in City Centre","1,894.88 $"
"Detroit","Apartment (3 bedrooms) Outside of Centre","1,489.89 $"
"Detroit","Buy Apartment Price","Edit"
"Detroit","Price per Square Feet to Buy Apartment in City Centre","125.38 $"
"Detroit","Price per Square Feet to Buy Apartment Outside of Centre","64.86 $"
"Detroit","Salaries And Financing","Edit"
"Detroit","Average Monthly Net Salary (After Tax)","3,563.08 $"
"Detroit","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","3.51"
"Oklahoma-City","Meal, Inexpensive Restaurant","12.00 $"
"Oklahoma-City","Meal for 2 People, Mid-range Restaurant, Three-course","50.00 $"
"Oklahoma-City","McMeal at McDonalds (or Equivalent Combo Meal)","8.00 $"
"Oklahoma-City","Domestic Beer (1 pint draught)","3.50 $"
"Oklahoma-City","Imported Beer (12 oz small bottle)","5.00 $"
"Oklahoma-City","Cappuccino (regular)","4.14 $"
"Oklahoma-City","Coke/Pepsi (12 oz small bottle)","1.81 $"
"Oklahoma-City","Water (12 oz small bottle)","1.35 $"
"Oklahoma-City","Markets","Edit"
"Oklahoma-City","Milk (regular), (1 gallon)","3.90 $"
"Oklahoma-City","Loaf of Fresh White Bread (1 lb)","2.33 $"
"Oklahoma-City","Rice (white), (1 lb)","1.55 $"
"Oklahoma-City","Eggs (regular) (12)","1.58 $"
"Oklahoma-City","Local Cheese (1 lb)","4.82 $"
"Oklahoma-City","Chicken Fillets (1 lb)","4.77 $"
"Oklahoma-City","Beef Round (1 lb) (or Equivalent Back Leg Red Meat)","6.65 $"
"Oklahoma-City","Apples (1 lb)","2.70 $"
"Oklahoma-City","Banana (1 lb)","0.65 $"
"Oklahoma-City","Oranges (1 lb)","1.77 $"
"Oklahoma-City","Tomato (1 lb)","1.47 $"
"Oklahoma-City","Potato (1 lb)","0.94 $"
"Oklahoma-City","Onion (1 lb)","0.88 $"
"Oklahoma-City","Lettuce (1 head)","1.54 $"
"Oklahoma-City","Water (1.5 liter bottle)","1.85 $"
"Oklahoma-City","Bottle of Wine (Mid-Range)","12.00 $"
"Oklahoma-City","Domestic Beer (0.5 liter bottle)","2.33 $"
"Oklahoma-City","Imported Beer (12 oz small bottle)","2.92 $"
"Oklahoma-City","Cigarettes 20 Pack (Marlboro)","7.49 $"
"Oklahoma-City","Transportation","Edit"
"Oklahoma-City","One-way Ticket (Local Transport)","2.00 $"
"Oklahoma-City","Monthly Pass (Regular Price)","40.00 $"
"Oklahoma-City","Taxi Start (Normal Tariff)","3.00 $"
"Oklahoma-City","Taxi 1 mile (Normal Tariff)","2.65 $"
"Oklahoma-City","Taxi 1hour Waiting (Normal Tariff)","27.00 $"
"Oklahoma-City","Gasoline (1 gallon)","2.13 $"
"Oklahoma-City","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","22,000.00 $"
"Oklahoma-City","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","19,958.33 $"
"Oklahoma-City","Utilities (Monthly)","Edit"
"Oklahoma-City","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","151.80 $"
"Oklahoma-City","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","0.13 $"
"Oklahoma-City","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","64.09 $"
